Area Code,Area,Item Code,Item,Element Code,Element,Source Code,Source,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2030,Y2050
"141","Mongolia","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,"0.000200","0.000900","0.001100","0.002400","0.002500","0.001300","0.006900","0.005800","0.006800","0.007200","0.009000","0.014900","0.015200","0.018400","0.018500","0.020600","0.020100","0.022500","0.017800","0.015700","0.014300","0.015700","0.017300","0.000800","0.000800","0.003100","0.003100","0.007900","0.006600","0.004400","0.005300","0.005000","0.007000","0.006300","0.009200","0.005700","0.010200","0.009400","0.010900","0.011800","0.017300","0.021900","0.026600","0.039900","0.030100","0.032500","0.036100","0.056100","0.063700","0.051900","0.012100","0.015400"
"141","Mongolia","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,"0.000500","0.003100","0.003600","0.007700","0.008200","0.004100","0.022500","0.018900","0.022000","0.023500","0.029100","0.048500","0.049500","0.059800","0.060300","0.066900","0.065400","0.073000","0.057700","0.051100","0.046500","0.051100","0.056200","0.002600","0.002600","0.010200","0.010200","0.025500","0.021500","0.014300","0.017400","0.016300","0.022700","0.020400","0.030000","0.018700","0.033300","0.030500","0.035300","0.038400","0.056300","0.071200","0.086500","0.129500","0.097700","0.105600","0.117300","0.182200","0.206900","0.168800","0.039200","0.050100"
"141","Mongolia","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,"0.002100","0.012500","0.014600","0.031200","0.033300","0.016700","0.091600","0.077000","0.089500","0.095800","0.118700","0.197800","0.202000","0.243600","0.245700","0.272800","0.266500","0.297700","0.235300","0.208200","0.189500","0.208200","0.229000","0.010400","0.010400","0.041600","0.041600","0.104100","0.087500","0.058300","0.070800","0.066600","0.092600","0.083000","0.122300","0.076100","0.135600","0.124500","0.144100","0.156600","0.229600","0.290100","0.352600","0.528100","0.398300","0.430700","0.478100","0.742800","0.843700","0.688200","0.159800","0.204100"
"273","Montenegro","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1738000.000000","1389000.000000","1319000.000000","1089000.000000","1360000.000000","1166000.000000","1275627.400000","1414335.200000","1324676.000000","1287833.100000","1323685.500000","1043970.400000","1255462.255000","1207706.051700","2124553.790600","2267921.660600"
"273","Montenegro","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"521400.000000","416700.000000","395700.000000","326700.000000","408000.000000","349800.000000","382688.220000","424300.560000","397402.800000","386349.930000","397105.650000","313191.120000","376638.676500","362311.815500","637366.137200","680376.498200"
"273","Montenegro","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173800.000000","138900.000000","131900.000000","108900.000000","136000.000000","116600.000000","127562.740000","141433.520000","132467.600000","128783.310000","132368.550000","104397.040000","125546.225500","120770.605200","212455.379100","226792.166100"
"273","Montenegro","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.027300","0.021800","0.020700","0.017100","0.021400","0.018300","0.020000","0.022200","0.020800","0.020200","0.020800","0.016400","0.019700","0.019000","0.033400","0.035600"
"273","Montenegro","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.006100","0.004900","0.004700","0.003900","0.004800","0.004100","0.004500","0.005000","0.004700","0.004600","0.004700","0.003700","0.004400","0.004300","0.007500","0.008000"
"273","Montenegro","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.002700","0.002200","0.002100","0.001700","0.002100","0.001800","0.002000","0.002200","0.002100","0.002000","0.002100","0.001600","0.002000","0.001900","0.003300","0.003600"
"273","Montenegro","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.008900","0.007100","0.006700","0.005600","0.006900","0.006000","0.006500","0.007200","0.006800","0.006600","0.006800","0.005300","0.006400","0.006200","0.010900","0.011600"
"273","Montenegro","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.036200","0.028900","0.027500","0.022700","0.028300","0.024300","0.026600","0.029400","0.027600","0.026800","0.027600","0.021700","0.026100","0.025100","0.044200","0.047200"
"143","Morocco","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","8597000.000000","15788000.000000","14865000.000000","11804000.000000","18198000.000000","25265000.000000","26000000.000000","37038000.000000","34309000.000000","37100000.000000","47921000.000000","53623000.000000","62500000.000000","62000000.000000","63200000.000000","82200000.000000","75200000.000000","80700000.000000","87416000.000000","82186000.000000","96587000.000000","91100000.000000","110900000.000000","104800000.000000","128300000.000000","140100000.000000","132900000.000000","158900000.000000","144100000.000000","164000000.000000","140600000.000000","131430000.000000","171700000.000000","134800000.000000","144900000.000000","124500000.000000","174127000.000000","176000000.000000","202941000.000000","207600000.000000","198000000.000000","248163000.000000","207532000.000000","231504000.000000","337370000.000000","321350000.000000","304810000.000000","275060000.000000","195952000.000000","220293000.000000","221434000.000000","185385000.000000","238977000.000000","233016000.000000","243242695.000000","114118190.000000","248500000.000000","248500000.000000","203706063.333300","485266926.272100","630346728.972000"
"143","Morocco","3102","Nutrient nitrogen N (total)","516202","Nitrogen fertilizer content applied that leaches","3050","FAO TIER 1","kg of nutrients","2579100.000000","4736400.000000","4459500.000000","3541200.000000","5459400.000000","7579500.000000","7800000.000000","11111400.000000","10292700.000000","11130000.000000","14376300.000000","16086900.000000","18750000.000000","18600000.000000","18960000.000000","24660000.000000","22560000.000000","24210000.000000","26224800.000000","24655800.000000","28976100.000000","27330000.000000","33270000.000000","31440000.000000","38490000.000000","42030000.000000","39870000.000000","47670000.000000","43230000.000000","49200000.000000","42180000.000000","39429000.000000","51510000.000000","40440000.000000","43470000.000000","37350000.000000","52238100.000000","52800000.000000","60882300.000000","62280000.000000","59400000.000000","74448900.000000","62259600.000000","69451200.000000","101211000.000000","96405000.000000","91443000.000000","82518000.000000","58785600.000000","66087900.000000","66430200.000000","55615500.000000","71693100.000000","69904800.000000","72972808.500000","34235457.000000","74550000.000000","74550000.000000","61111819.000000","145580077.881600","189104018.691600"
"143","Morocco","3102","Nutrient nitrogen N (total)","516201","Nitrogen fertilizer content applied that volatilises","3050","FAO TIER 1","kg of nutrients","859700.000000","1578800.000000","1486500.000000","1180400.000000","1819800.000000","2526500.000000","2600000.000000","3703800.000000","3430900.000000","3710000.000000","4792100.000000","5362300.000000","6250000.000000","6200000.000000","6320000.000000","8220000.000000","7520000.000000","8070000.000000","8741600.000000","8218600.000000","9658700.000000","9110000.000000","11090000.000000","10480000.000000","12830000.000000","14010000.000000","13290000.000000","15890000.000000","14410000.000000","16400000.000000","14060000.000000","13143000.000000","17170000.000000","13480000.000000","14490000.000000","12450000.000000","17412700.000000","17600000.000000","20294100.000000","20760000.000000","19800000.000000","24816300.000000","20753200.000000","23150400.000000","33737000.000000","32135000.000000","30481000.000000","27506000.000000","19595200.000000","22029300.000000","22143400.000000","18538500.000000","23897700.000000","23301600.000000","24324269.500000","11411819.000000","24850000.000000","24850000.000000","20370606.333300","48526692.627200","63034672.897200"
"143","Morocco","3102","Nutrient nitrogen N (total)","72343","Direct emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.135100","0.248100","0.233600","0.185500","0.286000","0.397000","0.408600","0.582000","0.539100","0.583000","0.753000","0.842600","0.982100","0.974300","0.993100","1.291700","1.181700","1.268100","1.373700","1.291500","1.517800","1.431600","1.742700","1.646900","2.016100","2.201600","2.088400","2.497000","2.264400","2.577100","2.209400","2.065300","2.698100","2.118300","2.277000","1.956400","2.736300","2.765700","3.189100","3.262300","3.111400","3.899700","3.261200","3.637900","5.301500","5.049800","4.789900","4.322400","3.079200","3.461700","3.479700","2.913200","3.755400","3.661700","3.822400","1.793300","3.905000","3.905000","3.201100","7.625600","9.905400"
"143","Morocco","3102","Nutrient nitrogen N (total)","723632","Indirect emissions (N2O that leaches) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.030400","0.055800","0.052600","0.041700","0.064300","0.089300","0.091900","0.131000","0.121300","0.131200","0.169400","0.189600","0.221000","0.219200","0.223500","0.290600","0.265900","0.285300","0.309100","0.290600","0.341500","0.322100","0.392100","0.370500","0.453600","0.495400","0.469900","0.561800","0.509500","0.579900","0.497100","0.464700","0.607100","0.476600","0.512300","0.440200","0.615700","0.622300","0.717500","0.734000","0.700100","0.877400","0.733800","0.818500","1.192800","1.136200","1.077700","0.972500","0.692800","0.778900","0.782900","0.655500","0.845000","0.823900","0.860000","0.403500","0.878600","0.878600","0.720200","1.715800","2.228700"
"143","Morocco","3102","Nutrient nitrogen N (total)","723631","Indirect emissions (N2O that volatilises) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.013500","0.024800","0.023400","0.018500","0.028600","0.039700","0.040900","0.058200","0.053900","0.058300","0.075300","0.084300","0.098200","0.097400","0.099300","0.129200","0.118200","0.126800","0.137400","0.129100","0.151800","0.143200","0.174300","0.164700","0.201600","0.220200","0.208800","0.249700","0.226400","0.257700","0.220900","0.206500","0.269800","0.211800","0.227700","0.195600","0.273600","0.276600","0.318900","0.326200","0.311100","0.390000","0.326100","0.363800","0.530200","0.505000","0.479000","0.432200","0.307900","0.346200","0.348000","0.291300","0.375500","0.366200","0.382200","0.179300","0.390500","0.390500","0.320100","0.762600","0.990500"
"143","Morocco","3102","Nutrient nitrogen N (total)","72363","Indirect emissions (N2O) (Synthetic fertilizers)","3050","FAO TIER 1","kilotonnes","0.043900","0.080600","0.075900","0.060300","0.092900","0.129000","0.132800","0.189200","0.175200","0.189500","0.244700","0.273900","0.319200","0.316600","0.322800","0.419800","0.384100","0.412100","0.446400","0.419700","0.493300","0.465300","0.566400","0.535200","0.655200","0.715500","0.678700","0.811500","0.735900","0.837600","0.718100","0.671200","0.876900","0.688400","0.740000","0.635800","0.889300","0.898900","1.036400","1.060200","1.011200","1.267400","1.059900","1.182300","1.723000","1.641200","1.556700","1.404800","1.000800","1.125100","1.130900","0.946800","1.220500","1.190000","1.242300","0.582800","1.269100","1.269100","1.040400","2.478300","3.219300"
"143","Morocco","3102","Nutrient nitrogen N (total)","7230","Emissions (N2O)","3050","FAO TIER 1","kilotonnes","0.179000","0.328700","0.309500","0.245800","0.378900","0.526100","0.541400","0.771200","0.714400","0.772500","0.997800","1.116500","1.301300","1.290900","1.315900","1.711500","1.565800","1.680300","1.820100","1.711200","2.011100","1.896800","2.309100","2.182100","2.671400","2.917100","2.767200","3.308500","3.000400","3.414700","2.927500","2.736600","3.575000","2.806700","3.017000","2.592300","3.625600","3.664600","4.225500","4.322500","4.122600","5.167100","4.321100","4.820200","7.024500","6.691000","6.346600","5.727100","4.080000","4.586800","4.610600","3.860000","4.975800","4.851700","5.064700","2.376100","5.174100","5.174100","4.241500","10.104000","13.124700"
"144","Mozambique","3102","Nutrient nitrogen N (total)","5162","Agricultural Use in nutrients","3050","FAO TIER 1","kg of nutrients","2500000.000000","2500000.000000","3000000.000000","5000000.000000","5000000.000000","3600000.000000","3700000.000000","4148000.000000","4069000.000000","4187000.000000","6513000.000000","8700000.000000","9000000.000000","3700000.000000","3700000.000000","6700000.000000","10100000.000000","14000000.000000","10800000.000000","16200000.000000","20100000.000000","20000000.000000","7500000.000000","1692000.000000","1686000.000000","2000000.000000","3000000.000000","1100000.000000","1700000.000000","2200000.000000","2100000.000000","3000000.000000","2000000.000000","5000000.000000","5000000.000000","7000000.000000","1500000.000000","3800000.000000","8000000.000000","9700000.000000","16000000.000000","17700000.000000","1836000.000000","3414000.000000","6400000.000000","17168000.000000","11464000.000000","41860000.000000","15133000.000000","43385000.000000","32590000.000000","23787886.300000","26629372.300000","33555731.800000","12068817.800000","19192492.400000","22609485.600000","26508465.005000","22770147.668300","41843777.777800","81741333.333300"
